怎么解除借呗的详细信息	怎么把借呗记录删除	0
没有花呗临时额度，为什么额度是负的	花呗之前没用过临时额度，为什么现在额度是负数	0
退款了还算花呗里扣吗	已退货还要花呗扣款吗	0
苹果id不能用花呗支付了	我的花呗绑定苹果手机的支付	0
我怎么不能支付宝花呗支付呀	为什么我花呗冲不了花费了	0
花呗还能超额支付	花呗额度为负数还能使用超限额度吗	0
我用花呗付款时忘了勾选分期了，但款已付，以后还款时能改为分期吗	使用花呗最低还款后下个月可以分期吗	0
借呗以成功怎么还没到账	蚂蚁借呗还没到账不想十二个月还想六个	0
可以再次开通花呗吗	大哥给我一次开通花呗的机会可以吗	0
找人代付，代付方可以用花呗吗	支付宝帮人代付能用花呗吗	1
花呗支付***%手续费	花呗淘宝购物要手续费吗	0
淘宝上所有厂品都可以使用花呗么	花呗可以在淘宝用嘛	0
支持花呗支付的	什么地方支持花呗支付	0
我用花呗出去消费老有限制	生活缴费用花呗有限定次数吗	0
关联账户取消了花呗其他账户能在开通吗	在a账户解除花呗能在b账号开通吗	1
花呗还有摇额度吗	双十一摇花呗额度有几次	0
错过了花呗还款日怎么办	误点花呗怎么还款	0
怎么样确定蚂蚁借呗的还款日	蚂蚁借呗怎么改周期	0
借呗生效了不可以取消吗	取消借呗开通不了	0
花呗一天几次自动扣款	明天花呗到期会自动扣款吗	0
花呗还款概率多些	花呗还款额度超了七十多块钱	0
为什么花呗下月我要还六百多	帮我查一下我花呗还欠多少	0
***花呗能分期吗	购物车能付花呗分期功能吗	0
借呗还款金额跟实际不符	借呗还款金额与实际到际不符的原因是	1
开通银行卡，可以开通花呗吗	关闭花呗可以在别的号上开通吗	0
花呗逾期***天后还款什么时候能用	花呗逾期还清了什么时候才能用	1
临时花呗额度啥时候还	上一个月冻结花呗额度 什么时候还回来	0
卖家已开通花呗付款，为什么我付款提示：该商户未开通花呗功能	我拍都不支持花呗的，商家都说支持花呗的，显示的却是商家未开通花呗	1
当面付怎样收花呗	签约当面付后可以使用花呗吗	0
花呗可以和支付宝里的钱一起付款吗	花呗可以以扫描支付宝付款方式在所有支付	0
信用度多少才可以开通花呗	芝麻信用分是多少可以开通花呗	0
刚才有一笔花呗付款，有没有支付成功	刚才我点的是花呗付款，成功了吗	1
借呗什么时候可以恢复	借呗十二个月期限什么时候恢复	0
我现在的信用度能花呗额度多少	花呗最低多少额度	0
我的花呗是每月***号还款，可是忘记了***号还的算不算逾期	花呗到期的时间是***号，九号当天还会不会算逾期	0
我一个朋友之前的手机号没用了，现在也不能登录花呗，怎么办	我蚂蚁花呗原来的手机早就不用了，所以收不到信息怎么办	0
花呗能开通吗	信用积分多少能开通花呗	0
我蚂蚁借呗可以先还息后还本金吗	借呗还款 利息本金能最后一起还吗	0
我拿花呗充的话费怎么还没到账	我用花呗交了***话费昨天到现在快一天了怎么还没收到钱	1
借呗已经还款但是扔有账单	借呗还款以后账单还有	1
蚂蚁花呗最多可以分期多少钱	花呗里面有多少才可以分期	0
境外花呗怎么还	怎么查看我的花呗境外额度	0
借呗有宽限期吗	借呗 宽限期	0
为什么有的支付宝用不了蚂蚁借呗	蚂蚁借呗没有逾期但是不能用了	0
借呗提前还手续费怎么算	借呗提前一个月还款，利息怎么算	1
为什么借呗只能还***个月了	蚂蚁借呗第三次借款，只能分期***个月吗	0
借呗申请贷款会影响买房吗	使用借呗会影响住房贷款吗	1
刚开通花呗一般多少额度	花呗u额度	0
之前的手机号登的花呗，手机号忘了怎么办	我以前的花呗密码忘记了咋办	0
蚂蚁借呗借***个月每月还多少	蚂蚁借呗如何还每月是分期还是	0
蚂蚁会员与蚂蚁借呗有什么区别	不是花呗，是蚂蚁会员	0
花呗分期购服务费	花呗分期服务商拓展业务协作费最高多少	0
蚂蚁借呗每日额度	我的蚂蚁借呗为什么显示没有可用额度	0
借呗有额度，为什么不能提现	借呗提现查不到	0
花呗分期付款什么时候能长额度	花呗分期 什么时候为一期	0
我的借呗怎么开通	怎么才可以开通借呗	1
我支付宝已经付了款了，怎么花呗上面还欠***元	我已取消自动付款，花呗怎么自动扣了	0
在花呗上…能刷信用卡消费吗	花呗能用信用卡还钱吗	0
开通花呗显示暂时无法使用花呗，建议常使用支付宝	花呗开通了但是无法使用 显示建议你常使用花呗	1
花呗最低还款了，还会上升	花呗最低还款影响网商贷么	0
想要用蚂蚁借呗 怎么弄	我的蚂蚁借呗怎么不可以使用了	0
怎么开通余额宝自动还款花呗	余额宝自助还花呗	0
我的蚂蚁借呗额度怎么都没提升	蚂蚁借呗授权会提额吗	0
这次借呗的活动是临时额度么	借呗的活动是临时的吗	0
刚刚花呗多扣了我十块钱	我感觉花呗多扣了我钱	1
花呗逾期半年可以用嘛	花呗逾期，还了还能使用吗	0
商家无法收花呗的付款	花呗支付完，剩余尾款无法确认付款了	0
蚂蚁花呗可以分多久还	花呗提额要多久还	0
借呗分期后，还款一个月，额度恢复吗	借呗提前还钱什么时候恢复额度	0
借呗逾期还款***天	借呗逾期***天有什么影响	0
另一个支付宝关闭花呗这个可以开通吗	a账户关闭了花呗。b账户可以开通吗	1
为什么***退回到花呗了	为何退了***，花呗到账不是这么多	0
为什么我已经推过了蚂蚁花呗上面还是有金额产生	已经付款到花呗，为什么还有	0
开通花呗有奖励吗	我有注册花呗吗	0
我蚂蚁花呗能不能先还一部分	花呗里钱我选成了分期还款了，帮我关了	0
代付怎么不能使用花呗	我买东西叫朋友代付，朋友能不能用花呗	0
*** 是半价买的。买完退了差价。可是花呗上一查还是要还款***	我用花呗买东西 还完款后 发生退款钱退到哪里	0
如果蚂蚁花呗到期了余额宝可不可以自动还款	花呗自动关了怎么还款	0
积分兑换蚂蚁花呗额度	蚂蚁花呗有免费额度吗	0
花呗可以给车子加油吗	花呗可以买楼	0
花呗退款退那	我的花呗退款钱	1
花呗积分过期么	我的花呗积分有多少即将过期	0
花呗不用了怎么关	怎么关闭花呗，我不需要用	1
花呗分期付款对使用信用有影响吗	花呗分期有什么影响	0
借呗借了一次还可以再借吗	借呗可以按日借吗	0
帮我提升一下蚂蚁借呗	我想蚂蚁借呗提升额度怎么办	1
我之前自己把借呗额度调低了，为啥现在不能调回去了	蚂蚁借呗把额度调低了还能改回来吗	0
花呗能提前把余下的借款一次还完吗	花呗临时额度为负的，能提前还吗	0
花呗还了为什么还显示负面处理	花呗还清了，负面信息还有	1
我在一家超市用花呗支付怎么支付不了	花呗能在沃尔玛超市使用	0
蚂蚁借呗我履约了***次为什么系统说一次	蚂蚁借呗履约次数迟迟不更新	0
如何隐藏花呗的数额	如何查看花呗临时额度	0
摩拜押金退回花呗，怎么查	我有三个退款怎么是退回花呗，但是没减	0
我还款花呗可以退出来嘛	花呗还款可以使用集分宝吗	0
我现在花呗可以有多少额度	花呗额度多少	1
如果不是本人使用这个，别人使用花呗，如果关闭这个	长时间不使用花呗会不会关闭	0
为什么花呗最近不能用***彩票	花呗怎么不能买彩票了阿	1
我的花呗额度是多少哇	花呗额度没用完还多少	0
二维码可以使用花呗支付吗	花呗在什么情况下可以使用	0
帮我现在怎么用蚂蚁借呗	使用蚂蚁借呗	1
上个月没花花呗 怎么还让还款	花呗我已还款，怎么还是提醒	0
我店为啥不能收花呗付款了	我的收款码为什么不可以花呗支付了	1
花呗里面的号码和新号码不一样怎么办	我的手机号码换了花呗用不了怎么办	0
然后我收不到验证号码，然后没有验证号码，我换不了花呗，上面的钱	蚂蚁花呗收不到验证码，如换新号码怎么换	0
提前还清花呗还会收取后面的利息吗	用花呗分期的商品提前还款还算利息吗	0
花呗是什么时候可以用	什么时候我的花呗可以用如何解冻蚂蚁花呗	0
蚂蚁借呗过还款日中午***点就是逾期	蚂蚁借呗到***号几点算逾期	0
怎么借呗的利息不一样	我刚发现蚂蚁借呗里面的利息不一样	1
信用卡怎么和花呗授权	芝麻信用分授权花呗	0
花呗要什么时候才可以开通	a账户花呗关闭后b账户花呗什么时候可以开通	0
我的怎么没有借唄	我没有不良信用，借呗怎么怎是显示没有信用额度	0
花呗没补全学历就不能提额了吗	花呗提升额度，没有学历是不是就提升不了	1
蚂蚁借呗都是每个月什么时间还款	蚂蚁借呗一般什么时候还款	1
花呗额度***元什么意思	花呗额度主要看什么	0
使用花呗，可以用店铺的优惠卷吗	花呗，可以借钱	0
我已经改过号码，但花呗还是以前的手机号怎么回事	一个手机号码没用了，用现有的号码用花呗用不了，怎么更改	0
花呗冻结还清后可以使用吗	花呗我两个月还清还可以恢复使用吗	0
我开通了花呗收款为什么别人付不了	我开通了花呗收款，怎么别人支付不了花呗	1
我花呗一次性扣款成功，为什么还提醒还款	为什么还的花呗和扣的钱不相符	0
花呗退的钱退在花呗额度那里怎么可以提出来	给我退到花呗里的钱	0
我借呗 为什么借了 确认不了	为什么借呗没有十二个月的时间了	0
不支持开通花呗和信用卡服务	为什么我的账户不能开通信用卡和花呗支付	0
已经确认收货，花呗怎么还没出账	用蚂蚁花呗买了东西，已经确认收货，到时账单没有出来	1
为啥开始的时候没有花呗	为啥我这没有花呗	0
支付宝花呗怎么设置通讯录	怎么设置允许花呗访问通讯录	1
花呗可以调整的临时额度	花呗调额度以后变不回来了	0
借呗怎么只有***月和***月分期	***个月的借呗分期还能再分期吗	0
把你们花呗的电话给我	给花呗打电话	1
收钱码能收花呗的吗	怎么我的花呗收款码只能收***	0
花呗分期还款的最低额度多少	花呗分期后还的款，能用多少呀	0
花呗还款不可以用微信还款吗	可以微信付款吗花呗	0
蚂蚁借呗不能还款吗	借呗 为什么不能还钱	0
借呗额度再给我加点	我的借呗额度有点不够用，可以提额吗	1
我的借呗还不了	借呗我晚上还进去	0
用花呗有红包吗	我信红包怎么去还花呗	0
花呗提前还一部分	我想把花呗提前还款了	0
花呗得多久才？能开通	支付宝用多长时间才可以开通花呗	1
花呗没有临时额度么	为什么我的花呗这两个月老是付。我又没有临时额度	0
花呗最低还款，剩余利息	花呗分期后，每个月还能最低还款吗	0
电脑上怎么查询到花呗	如何电脑查看花呗	1
为什么我借呗钱还清额度什么时候恢复	给我恢复借呗额度可以不	0
花呗分期退款手续费怎么算	花呗退款后是否收取分期手续费	0
花呗分期怎么提前还下月款	多笔花呗分期，是否可以提前还款其中一个	0
花呗手续费为什么买家承担	花呗主动还款为什么被扣手续费	0
为什么升级成网商贷了蚂蚁借呗就不能用了借呗	借呗升级网商贷还没有下来	0
花呗 像商家收取手续费么	我是商家，用花呗收款，需要收费吗	1
花呗里的钱用了为什么还要还	花呗还了。为什么显示没还款那	0
借呗分期到了，后面还可以分期还吗	借呗可以分期中还是在用吗	0
没有app 花呗怎么还款	我的花呗提示还款失败，怎么回事	0
为什么我这个月的花呗还完了，可是也没有恢复额度	为什么我的花呗可用额度是***	0
花呗最少能用多少	我花呗额度是多少	0
我花呗开通时间	花呗分期开通的时间是	0
想申请花呗收款但营业执照不是我本人的怎么办	申请商家花呗收款，上传的营业执照主体与帐户不一至，是什么意思	0
淘宝购物没有花呗分期	购物用花呗有什么优惠	0
所以说当时开通的花呗也一并关闭了是么	告诉我的***的这个电话号码，可不可以开通花呗，不是不可以开通的话，我就不开通了	0
上午借呗提示我可以提升额度，我也点击确认了，可是额度还是没变	昨天晚上领了个借呗提额但是不知道如何弄	0
花呗可以叫人帮还款吗	花呗可以叫朋友代还吗	1
我另一个实名的支付宝账号怎么不能开通花呗	我另外一个支付宝账户花呗已关闭，这个支付宝账号为什么还不能开通	0
花呗用了是一个月自动扣吗	花呗会自动扣款吗，全额	0
我的花呗还款期可以调整吗	花呗的登入号可以换吗	0
我刚才还款我的花呗银行卡里扣掉了*** 但是我的花呗怎么没还款成功	为什么我银行卡已扣钱了，但是花呗还没有还款成功	1
借呗怎样开通余额宝自动还款	开通借呗需要存余额宝	0
使用花呗之后到还款期的时候忘记还款会自动还款吗	用了花呗的钱，还款的时候自动从余额里面扣是吧	0
花呗学历填写错了怎么改	没学历怎么填写花呗信息	0
去哪里申请蚂蚁借呗审核	蚂蚁借呗还款会有什么审核	0
我那我不想用花呗的钱，怎么退出来	我不想第一付款方式是花呗，怎么关	0
花呗怎样修改手机号被另一个手机号注册了	我的花呗被另一个手机注册	0
蚂蚁借呗综合评估多长时间	借呗系统综合评估多久一次	1
怎样开具单笔借呗还款的清单	借呗已经还清的记录	0
能不能关闭借呗功能	蚂蚁借呗可以被关闭吗	1
***可以用花呗吗	花呗九号能用吗	0
花呗会被限制消费吗	花呗必须的预支消费吗	0
花呗有个尽情花呗是什么意思	为什么我没有尽情花呗	0
从哪里能查到借呗还款记录	蚂蚁借呗还款记录在哪儿查询	1
借呗怎么使用先息后本	短期的借呗怎么借	0
为什么我的蚂蚁借呗日利率是***	蚂蚁借呗的日利率很高	0
退到花呗里的钱该怎么使用	用了怎么还花呗	0
花呗上个月已经分期这个还可以分期吗	花呗账单已经出账还能分期付款吗	0
花呗的收款吗平时的收款码是一样的吗	如何开通信用卡花呗的收款吗	0
如何把蚂蚁借呗的额度降低	永久降低蚂蚁借呗额度	0
借呗升级网商贷会失败吗	我申请了收钱码借呗就升级成了网商贷	0
不管用哪个都不能在付款的时候出现花呗	两个问题，第一个花呗是不能支付，第二个花呗额度太少，想在天猫买东西都不够	0
借呗里面我提前还款就没有利息是吧	蚂蚁借呗提前还款利息减少	0
我的借呗是怎么被停用的	我的蚂蚁借呗被停用	1
我有招商银行的咯	什么是网商银行	0
为什么我开通不了信用卡跟花呗收款	申请了花呗和信用卡收款怎么还不能收款	0
用花呗为什么没有鼓励金	用花呗返奖励金吗	0
花呗逾期*** 一天利息多少	花呗逾期***天利息多少	1
微信可以还花呗的钱吗	可以用了花呗 然后马上还款吗	0
我用蚂蚁花呗购买了商品之后，在没有确认收获前退款了，为什么	用花呗买的车票，退票之后没有反回花呗	0
怎么调低借呗的总额度	借呗没办法调整额度了吗	0
借呗能提前还一部分吗	借呗分期以后可以提前还款吗	0
开通信用卡与花呗收款上传照片不能确认提交	为什么我上传的营业执照是我本人的，可是收钱码开通花呗信用卡，还是通不过	0
我现在用不了花呗了	我的花呗出什么事了	0
花呗支付退款还是退回花呗	花呗，退款退到哪里	0
花呗额度会提升吗	实体店支持花呗吗	0
伊尔曼都店能用支付宝花呗吗	付款不能用花呗，但能用信用卡支付	0
我的花呗逾期一天影响大不	花呗逾期影响大不大	1
花呗自动扣款失误	花呗分期不能手动扣款会自动扣款吗	0
蚂蚁借呗取消自动还款	借呗是自动扣款	0
怎么才开通花呗	怎么我的就是开通不了花呗	0
卖家怎么开通蚂蚁花呗	商家开通花呗权限	0
花呗怎么不能扫描二维码	花呗不能扫描二维码支付	0
借呗日期可以接***个月吗	借呗怎么不能选***个月期限	1
我不想借花呗，我买衣服明明用的支付宝，为什么付款时还是借的花呗	我淘宝有有钱，买东西付不了钱，让开用花呗，我不想用哪个	0
买家用信用卡花呗付款，收取商家多少手续费	支持花呗付款的线下商家手续费多少	0
店铺收钱吗花呗	我是商家花呗收钱	1
借呗怎么知道还款结清证明	网商货怎么开结清证明	0
花呗，不支持那些支付	申请商家付款，支持花呗付款吗	0
花呗曾经有过逾期，还款后就不能用了为什么	花呗已经还款为什么还显示有	0
怎么刚刚借呗，借款，还显示在放款中	借呗放款到银行卡太慢怎么办	1
借呗开具证明	借呗发证明邮箱	0
调节借呗额度	怎么样降低蚂蚁借呗额度	0
借呗还款时间可以换到***号嘛	借呗还款额度可以改吗	0
花呗，怎么在开	怎么重新开通花贝	1
借呗实时到账时间段	如果我用我的借呗申请借钱的话多长时间能到账	1
花呗没有临时额度却可以使用超出正常额度的范围	花呗的临时额度的还款时间是和正常额度一样吗	0
下个月还花呗可以晚两天还可以吗	花呗还款可以退后吗	1
我从来没有过临时额度，为什么我现在花呗额度是负数	花呗已还款，为什么额度还是为负数	0
我的这比退款已经退到花呗了，怎么还要还这比款了	我花呗有退款但是又要我还款怎么回事	1
花呗服务怎么关闭的	怎么关闭蚂蚁花呗信息	0
花呗当月账单分期了，下月还可以申请分期吗	花呗可以申请两次分期吗	1
vivo版手机怎样开通花呗	怎样用手机，身份证开通花呗	0
花呗境外返现未返卷	花呗境外消费返现资格	0
我的花呗逾期了 还进去还能用吗	花呗有***元钱逾期了***天还款了还能用吗	1
怎么让花呗读取通讯录	如何开了通花呗通讯录权限	1
怎么我的商家二维码他们用花呗只能扫***	我的花呗怎么只有***元借	0
为什么蚂蚁借呗己受权可借不了	有借呗口怎么借不了	1
花呗开通不了	为什么我全部满足条件还是开通不了花呗	1
明明银行卡里有钱为什么花呗却显示银行卡余额不足	花呗有钱买东西提示额度不足	0
蚂蚁借呗循环使用	借呗不能循环使用吗	0
怎么开通可以收花呗的收款码	为什么还没有开通花呗收款	0
我的花呗叫绑卡绑了也不行	花呗叫我绑卡我绑了卡的	0
花呗收钱有限制的吗	花呗一天有限制支付几次吗	0
花呗抽奖的天猫超市优惠券	花呗还款优惠券	0
我的花呗已经开通了 怎么使用	我开通了花呗，收款怎么花呗，收款的额度上限有限制吗	0
我想提升花呗额度	我的花呗都好久没有提升过了	1
蚂蚁借呗只能六个月和十二个月	借呗能借***个月	0
如果切换账号使用花呗	花呗能切换账号用吗	0
已经退款 退回花呗 为什么还提示未收货	我已经申请了退款，为什么蚂蚁花呗还没收到	0
我用花呗。每个***号还款	花呗每个月一号都会放款吗	0
帮我看下有没有开通花呗	我开痛花呗了吗	1
不想从花呗扣钱	花呗花钱是不是等于是借钱	0
花呗还可以花不	花呗分期可以一次性还一半嘛	0
我的没有蚂蚁花呗	我有两个号 一个有蚂蚁花呗一个没有	0
我支付宝上不去了！花呗就逾期了怎么办	我的花呗怎么用不了了	0
为什么我的借呗和网商贷都不在了	借呗成网商贷了	0
蚂蚁借呗怎么借短期的	借呗逾期怎么快速能借款	0
为什么我的支付宝不显示借呗	我的支付宝借呗怎么消失了	0
花呗能用滴滴	花呗可以用在滴滴打车上妈	1
如何彻底删除花呗	借呗花呗功能删除	0
我在蚂蚁花呗上抽奖到优酷会员可是用不了是为什么	为什么用蚂蚁花呗为优酷续费	0
花呗交手机费怎么不到账	我花呗付款交话费***为什么到账***	0
花呗全部还款了，怎么还提示有钱没还完	退款了为什么花呗显示还要还款	0
店铺花呗收钱码怎么打开	帮别人的商家收钱码开通花呗	0
花呗安全验证失败，为什么	花呗安全认证没成功是什么意思	1
为什么不支持花呗使用	用花呗付款后查不到买了什么	0
借呗审核怎么看通过没有	蚂蚁借呗申核没通过	0
蚂蚁花呗提前还款，利息会扣除吗	花呗分期如何提前还款不扣手续费	0
借呗本月没还下个月可以一起还吗	可以用余额宝还蚂蚁借呗吗	0
花呗是不是可以随时还	花呗可不可以随时还款	1
蚂蚁借呗没有自动还款怎么办	借呗还款日为什么没扣钱	0
显示提额花呗	花呗一个月提多少额度	0
我是想借花呗	我想借蚂蚁花呗	1
花呗未分期有利息吗	花呗分期在那	0
花呗***号还款算不算逾期	花呗有宽限期吗	0
为什么蚂蚁借呗还款后 可用额度比还款额低	为什么我的借呗那么久了还是那么低的额度	0
我还了以后，要怎么取消花呗	我要把花呗永久关了	1
我用花呗充话费 为什么会自动退款	为什么我再次使用花呗充值话费却老是退款	1
蚂蚁借呗借钱显示先还清逾期，但是还清了怎么还用不了	我的借呗已经还款 但是不能提现	0
已经使用了花呗	还款不能用了花呗	0
淘宝货已经退货，为什么花呗还要付这次钱	我使用支付宝支付了，并且银行己经扣了钱，为什么花呗还要我支付	0
为啥花呗还扣我的钱	我用的花呗，之前还过了为啥又扣我钱	0
商家可以使用花呗么	无法使用花呗是这么回事	0
用花呗失败却被扣款了	花呗扣款失败	0
身份证过期了可以使用蚂蚁借呗	身份证过期了是不是不能开通蚂蚁宝卡	0
蚂蚁借呗还款日忘记了怎么办	蚂蚁借呗还款可以更改还款金额吗	0
退到花呗里边怎么取出来	花呗以还款，钱又退到花呗是怎么回事	0
花呗账单 现在无法分期了嘛	为什么花呗账单分期不了	1
为什么借呗只能借***个月了	蚂蚁借呗怎么只能借***个月啦	0
给我把蚂蚁借呗取消，永远不要开启	不小心开通了蚂蚁借呗，怎么取消	0
蚂蚁花呗不还怎么办	账号等不上去花呗怎么还	0
花呗逾期还款记录，可以消除吗	以前花呗逾期怎么消除	1
花呗还款跟实际还款不符	花呗消费额和还款额度不同	1
花呗不通过刷脸是什么情况	借呗的脸总是刷不上怎么办	0
花呗款可以调整到***号还款么	花呗双***额度几号还款	0
我的借呗什么时候恢复额度	借呗一直没有恢复额度	0
我要怎么解绑银行卡 和花呗	花呗绑定了银行卡可以解除麻	0
花呗怎么没有看到花呗还款还在退款的钱跑哪里去了	显示我有花呗还款，但查询账单未看到，怎么还款	0
花呗临时额度能不能无线使用	花呗双十一摇临时额度	0
花呗给我提额怎么提	借呗也没有给我提额花呗也没有提额	0
积分兑换花呗免息	花呗免息卡	0
花呗晚一天还可以吗，还款	花呗可以晚一天吗	1
打开花呗提示邮箱登陆	花呗为什么要我用邮箱登陆	1
怎么我用了花呗分期购买，怎么还是一下扣钱了	花呗分期怎么扣款	0
花呗分期免息问题	花呗分期对信用有没有问题	0
借呗还款多还了怎么办	借呗怎么还有几种方式	0
为什么我还了花呗！还显示欠	借呗已经还款了，为什么还显示待处理	0
蚂蚁借呗还款有短信提醒吗	我借呗还款要验证码	0
双十一预付款的花呗分期是否可以更改	花呗我可以分期换吧	0
申请借呗后多久放款	借呗借后多久到账	1
借呗开通后有短信通知吗	借呗还款日都没有短信通知	0
啥条件满足借呗	怎样查询账户是否满足借呗使用条件	0
怎么主动申请提高蚂蚁借呗	主动申请借呗调额	0
花呗***号还款，***号就可以用了吗	说，我今天用了花呗，是可以***月再还的，是吗	0
借呗账单什么时候产生	借呗账单什么出	1
花呗提前还款还清	如果提前还花贝	0
我的花呗上的钱为啥发不出去	我花呗怎么发不出去钱	1
为什么我的借呗没用，自己就消失了	我的借呗怎么消失了？真的太气人了你们	1
蚂蚁花呗最低还款日	花呗的还款最低额度是什么意思	0
花呗手动扣款怎么设置	花呗没有自动扣款	0
花呗到期没还	可以更换花呗还款日吗	0
蚂蚁借呗已经授权了怎么借不了	借呗换钱完了怎么还不能借	0
我的花呗为啥就***	为什么我有花呗	0
蚂蚁借呗有还款宽限日吗	借呗还款日后有宽限期吗	1
蚂蚁借呗按期还款的不能提前还吗	蚂蚁借呗的利率能不能调低	0
为何花呗无法使用	为什么花呗也用不了	1
我是红包不能使用，与花呗无关系	为什么不能用花呗支付红包	0
蚂蚁借呗放款中状态能取消吗	蚂蚁借呗借款后，如何放款	0
退款退到花呗中的钱，怎么用	我的共享单车押金是用的花呗，我还款的时候用的是储蓄卡，我退押金怎么又到了花呗	0
我上次的蚂蚁花呗，都已经还完了，怎么还让我再还一次	花呗怎么老让我还款	0
花呗会在银行卡里扣吗	如果用了花呗付款，那我银行卡里是不是就不会在扣款	0
花呗定向红包怎么使用	花呗定向红包使用规则	0
我花呗还清了能不能用花呗	我这个花呗里面的款还清了吗	0
为什么花呗支付不了	为什么花呗付款只能一次	0
花呗我提额的***在那里去了	转到花呗的***到哪去了	0
商家要收款吗才能收花呗的钱吗	商家收款花呗可以收五千吗	0
借呗自动还款顺序怎么调整	花呗借呗的还款顺序是	0
花呗可以用在淘宝上吗	花呗淘宝上用不了吗	0
为什么不能用花呗	花呗借的款我已经还了为什么额度依旧用不了	0
为啥我的花呗无法使用了	我的花呗怎么显示暂停使用	0
蚂蚁花呗和蚂蚁借吧什么不同	花呗和蚂蚁借呗有何不同	1
普通人也可以用借呗吗	借呗可以申请晚还吗	0
支持花呗的超市可以用吗	在超市买东西的时候，可以用花呗付款吗	0
花呗验证失败怎么搞	花呗验证失败怎么办阿	1
我刚用花呗的，是下个月还***号前还款，还是这个月	花呗算是借钱，这个月借下个月还吗	1
用花呗分期付款买东西退款的话怎么算	因为我是花呗分期	0
借呗还进去以后会恢复额度吗	借呗还款了.额度什么时候能恢复	0
花呗每个月收不收费	若是开通花呗，这个月没有花呗是不是没什么费用呀	1
作为商户收款，顾客用花呗支付有限额吗	之前另一个商户号开通了app支付后，我发现我这边支付的时候花呗支付时不能用的	0
可以用花呗网上买火车票吗	蚂蚁花呗可以在线买火车票吗	1
我的余额宝有钱，你为什么不还借呗呀	余额宝有钱，还借呗要提出来吗	0
如果我注销其中一个账号，那我另一个支付宝的花呗和借呗有变化吗	我原来的手机号注册了支付宝账户，现在用另一个新的手机号重新又注册了个支付宝账户！我但是新的支付宝账户用不了花呗	0
花呗和支付宝的二维码有区别吗？，能识别吗	花呗收款和商家二维码有什么区别	0
蚂蚁借呗 怎么不见了	我怎么开不了借呗	0
为什么不能开通花呗和信用卡付款	为什么无法开通花呗收款	0
退款到了花呗，没有显示吗	显示的是已经退回花呗但是花呗里没显示	1
***月份花呗***月份已还清	查询我的花呗是否已还清	0
为什么我的借呗又封了	怎么借呗被封了	0
借呗还款日可以晚上还吗	借呗长期借款，还款日可以调吗	0
花呗为什么不支持电费支付了	花呗付款为什么不不支持	0
蚂蚁花呗怎么被关闭	花呗支付被关闭	1
借呗怎么突然没额度了	我蚂蚁借呗按期还完之后额度怎么没有回复	0
能主动申请审核借呗吗	借呗没有额度可以申请吗	0
花呗分期怎么改额度	花呗消费了***分期怎么还	0
蚂蚁借呗逾期了怎么恢复	蚂蚁借呗关了还能恢复吗	0
我用花呗买了东西，到月底还钱，怎么卡上钱也少了，是不是同时扣钱了	买东西用的花呗的钱，是不是当时就扣掉	0
我想要蚂蚁借呗	为什么我没有借呗	0
是不是还存在花呗里面	花呗是不是bux	0
花呗怎么切换淘宝用户	咋切换花呗	0
借呗可以在分期嘛	是不是借呗没有分期	0
借呗和网商贷能同时出现吗	有蚂蚁借呗就不能有网商贷吗	0
注册花呗的qq号码已经丢失，怎么登录进去	我的花呗注册了别人的手机号怎么办	0
花呗的电话给我说一下吧	我想咨询花呗的电话	1
使用花呗支付短信提醒收费吗	我用花呗付款有手续费吗	0
怎样提高花呗用额度	花唄 额度提高	0
是不是注销了网商贷就有借呗了	我想要借呗，不要网商贷，能条换吗	0
花呗可以在乐购使用吗	我一直在使用蚂蚁花呗	0
花呗怎么提前还清分期的	花呗分期怎么提前全部还清	1
借呗系统开通了我身份证有效期过了怎么办	身份证过期了？可以开通借呗	0
借呗还款日是哪天	借呗能不能推迟还款日期	0
花呗分期 多久是一期	花呗分期最高多久	0
花呗有没有短信提醒费	花呗短信提醒用不了	0
重新开始花呗要多少信用分	信用积分到多少才可以用花呗	1
个人收钱码能不能接收花呗支付	收钱码不能收信用卡和花呗	0
上个月花呗账单分期的话，那这个的所花的额度账单在下个月是否可以在分期还	我现在花呗的额度是***元，可以分期来购买三四千的家电吗	0
我还了花呗为什么显示还欠着	为什么花呗还完款之后 还显示没有还	1
怎么在付款页面把花呗删掉	怎样才能把花呗的优先付款	0
用花呗支付需要手续费吗	用花呗每个月要手续费吗	1
淘宝店铺怎样开通花呗支付	淘宝店铺花呗收款，信用卡收款	0
我的花呗已经还款了，退货后退的钱去哪里了	我淘宝退款的钱退到了花呗，怎么能提出这些钱	0
关闭了网商贷之后有啥影响么	什么是网商贷	0
怎么看花呗未还过的账单	我要怎么样才能查看花呗还款的消费订单明细	0
线下支付赢花呗	蚂蚁花呗线下支付不能用了	0
借呗可以分两次借吗	蚂蚁借呗，借***，可以到期一次性还款吗	0
美团酒店可以用花呗吗	花呗可以用于美团嘛	1
为什么花呗不支持交水电费了	为什么花呗不支持交电费吗	0
蚂蚁花呗付款送流量从哪里看到	使用花呗赠送流量在哪提取	1
借呗额度只能用一次	借呗涨额度	0
花呗，怎么用	花呗是什么，怎么用	0
怎样删除蚂蚁借呗借款记录	借呗使用记录怎么删除	1
花呗不还钱 怎么算	怎么算花呗还货日期	0
今天的交易为啥不支持花呗	为什么淘宝用花呗显示不支持花呗	0
